,submitter_title,date,submitter_name,reviewer_name,reviewer_orcid,sim,count
214,Context-sensitive Ranking for Document Retrieval,20200205,Liang Jeff Chen,Aristides Gionis,732,0.07631578947368423,0
215,Context-sensitive Ranking for Document Retrieval,20200205,Liang Jeff Chen,Olga Poppe,1122,0.07631578947368423,0
216,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Xiang Ao,1305,0.11861504307305325,0
217,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Lu Chen,1029,0.11861504307305325,0
218,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Haohan Zhu,897,0.11861504307305325,0
219,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Efi Karra Taniskidou,830,0.11861504307305325,0
220,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Yuyang Dong,1367,0.11861504307305325,0
221,Improving Company Recognition from Unstructured Text by using Dictionaries,20200206,Michael Loster,Mingjie Tang,1081,0.12180451127819547,0
222,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Christodoulos Efstathiades,780,0.19642857142857145,0
223,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Zhenjie Zhang,1379,0.2382352941176471,0
224,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Lu Chen,1029,0.2382352941176471,0
225,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Chuanfei Xu,786,0.15555555555555556,0
226,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Kasper Mullesgaard,985,0.19642857142857145,0
227,Efficient Exact Edit Similarity Query Processing with the Asymmetric Signature Scheme,20200207,Jianbin Qin,Mingjie Tang,1081,0.11861504307305325,0
228,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Yuchen Li,1356,0.16408668730650156,0
229,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Christodoulos Efstathiades,780,0.11861504307305325,0
230,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Julian Shun,972,0.11861504307305325,0
231,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Lu Chen,1029,0.11861504307305325,0
232,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Julia Stoyanovich,971,0.08264523561501609,0
233,Querying K-Truss Community in Large and Dynamic Graphs,20200208,Xin Huang,Aristides Gionis,732,0.15974069235137256,0
234,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Yuchen Li,1356,0.20177670577535006,0
235,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Jing Wang,960,0.11861504307305325,0
236,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Tanmoy Chakraborty,1246,0.19642857142857145,0
237,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Pablo Barrio,1127,0.11861504307305325,0
238,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Pericles de Oliveira,1142,0.15974069235137256,0
239,TI: An Efficient Indexing Mechanism for Real-Time Search on Tweets,20200209,Chun Chen,Yang Wu,1324,0.11554054054054053,0
240,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Christina Pavlopoulou,779,0.15555555555555556,0
241,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Haohan Zhu,897,0.11554054054054053,0
242,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Dimitris Bilidas,816,0.11554054054054053,0
243,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Vasilis Samoladas,1273,0.15555555555555556,0
244,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Pericles de Oliveira,1142,0.11861504307305325,0
245,KSQL: Streaming SQL Engine for Apache Kafka,20200210,Hojjat Jafarpour,Christophe Claramunt,783,0.15555555555555556,0
246,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Foteini Katsarou,866,0.15555555555555556,0
247,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Inah Jeon,922,0.15974069235137256,0
248,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Hyun Jin Moon,918,0.11861504307305325,0
249,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Norases Vesdapunt,1119,0.11554054054054053,0
250,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Sutanay Choudhury,1242,0.19642857142857145,0
251,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Zhe Fan,1376,0.11554054054054053,0
252,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Foteini Katsarou,866,0.11554054054054053,0
253,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,George A. Vouros,874,0.07832594463128473,0
254,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Jennie Duggan,938,0.11554054054054053,0
255,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Yuyang Dong,1367,0.07631578947368423,0
256,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Tova Milo,1266,0.07832594463128473,0
257,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,R. Uday Kiran,1165,0.07631578947368423,0
258,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Hoang Vu Nguyen,907,0.11554054054054053,0
259,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Christodoulos Efstathiades,780,0.11554054054054053,0
260,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Yazhe Wang,1336,0.11554054054054053,0
261,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Lei Chen,1016,0.11554054054054053,0
262,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Guanfeng Liu,887,0.11554054054054053,0
263,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Yaser Oulabi,1332,0.11554054054054053,0
264,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Hoang Vu Nguyen,907,0.11554054054054053,0
265,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Oliver Kennedy,1124,0.11554054054054053,0
266,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Dimitris Bilidas,816,0.11554054054054053,0
267,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Gunes Aluc,889,0.11554054054054053,0
268,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Damian Bursztyn,792,0.11554054054054053,0
269,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Nathalie Charbel,1104,0.11554054054054053,0
270,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Xin Huang,1315,0.12180451127819547,0
271,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Christina Pavlopoulou,779,0.11861504307305325,0
272,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Abdullah Mueen,683,0.11861504307305325,0
273,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Carsten Binnig,761,0.11861504307305325,0
274,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Long Yuan,1027,0.15974069235137256,0
275,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Mohammadreza Najafi,1093,0.11861504307305325,0
276,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Muhammad Farhan,1099,0.11554054054054053,0
277,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Yuchen Li,1356,0.11861504307305325,0
278,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Xin Huang,1315,0.20177670577535006,0
279,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Jinbao Wang,959,0.11554054054054053,0
280,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Lu Chen,1029,0.15555555555555556,0
281,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Aristides Gionis,732,0.11554054054054053,0
282,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Yuchen Li,1356,0.15974069235137256,0
283,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Peter Macko,1145,0.11554054054054053,0
284,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Kasper Mullesgaard,985,0.11554054054054053,0
285,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Thomas Heinis,1255,0.11554054054054053,0
286,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Charu C. Aggarwal,766,0.11554054054054053,0
287,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Andrey Gubichev,717,0.11861504307305325,0
288,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Zheng Li,1378,0.20177670577535006,0
289,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Raphael Bonaque,1177,0.15974069235137256,0
290,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Jinbao Wang,959,0.11861504307305325,0
291,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Yu Li,1348,0.11861504307305325,0
292,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Jian Dai,948,0.11861504307305325,0
293,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Marios Meimaris,1056,0.12180451127819547,0
294,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Lei Chen,1016,0.11554054054054053,0
295,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Norases Vesdapunt,1119,0.11554054054054053,0
296,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Zhenjie Zhang,1379,0.11554054054054053,0
297,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Pericles de Oliveira,1142,0.11861504307305325,0
298,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Shiwen Cheng,1211,0.15555555555555556,0
299,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Matteo Interlandi,1063,0.11554054054054053,0
300,An Analysis of Structured Data on the Web,20200220,Nilesh Dalvi,Yongming Luo,1344,0.08264523561501609,0
301,An Analysis of Structured Data on the Web,20200220,Nilesh Dalvi,Arian Bar,730,0.08264523561501609,0
302,An Analysis of Structured Data on the Web,20200220,Nilesh Dalvi,Robert Brunel,1186,0.1252283576242048,0
303,An Analysis of Structured Data on the Web,20200220,Nilesh Dalvi,Haohan Zhu,897,0.12191408436135236,0
304,An Analysis of Structured Data on the Web,20200220,Nilesh Dalvi,Nguyen Thanh Tam,1107,0.1642327847507107,0
305,An Analysis of Structured Data on the Web,20200220,Nilesh Dalvi,Udayan Khurana,1269,0.12191408436135236,0
306,Query Processing under GLAV Mappings for Relational and Graph Databases,20200221,Diego Calvanese,Zhenjie Zhang,1379,0.11554054054054053,0
307,Query Processing under GLAV Mappings for Relational and Graph Databases,20200221,Diego Calvanese,Rong Zhang,1190,0.15555555555555556,0
308,Query Processing under GLAV Mappings for Relational and Graph Databases,20200221,Diego Calvanese,Mingjie Tang,1081,0.11861504307305325,0
309,Query Processing under GLAV Mappings for Relational and Graph Databases,20200221,Diego Calvanese,Yuyang Dong,1367,0.15555555555555556,0
310,Query Processing under GLAV Mappings for Relational and Graph Databases,20200221,Diego Calvanese,Pericles de Oliveira,1142,0.20177670577535006,0
311,Query Processing under GLAV Mappings for Relational and Graph Databases,20200221,Diego Calvanese,Shiwen Cheng,1211,0.15555555555555556,0
312,A Moving-Object Index for Efficient Query Processing with Peer-Wise Location Privacy,20200222,Dan Lin,Yuhong Li,1360,0.11554054054054053,0
313,A Moving-Object Index for Efficient Query Processing with Peer-Wise Location Privacy,20200222,Dan Lin,Nikos Pelekis,1115,0.11554054054054053,0
314,A Moving-Object Index for Efficient Query Processing with Peer-Wise Location Privacy,20200222,Dan Lin,Wenqing Lin,1299,0.11861504307305325,0
315,A Moving-Object Index for Efficient Query Processing with Peer-Wise Location Privacy,20200222,Dan Lin,Erman Pattuk,843,0.19642857142857145,0
316,A Moving-Object Index for Efficient Query Processing with Peer-Wise Location Privacy,20200222,Dan Lin,Lisi Chen,1025,0.11554054054054053,0
317,A Moving-Object Index for Efficient Query Processing with Peer-Wise Location Privacy,20200222,Dan Lin,Konstantina Bereta,1000,0.15555555555555556,0
318,Fast and Unified Local Search for Random Walk Based K-Nearest-Neighbor Query in Large Graphs,20200223,Yubao Wu,Jinbao Wang,959,0.15555555555555556,0
319,Fast and Unified Local Search for Random Walk Based K-Nearest-Neighbor Query in Large Graphs,20200223,Yubao Wu,Xiang Ao,1305,0.11554054054054053,0
320,Fast and Unified Local Search for Random Walk Based K-Nearest-Neighbor Query in Large Graphs,20200223,Yubao Wu,Rong-Hua Li,1191,0.11861504307305325,0
321,Fast and Unified Local Search for Random Walk Based K-Nearest-Neighbor Query in Large Graphs,20200223,Yubao Wu,Kasper Mullesgaard,985,0.15555555555555556,0
322,Fast and Unified Local Search for Random Walk Based K-Nearest-Neighbor Query in Large Graphs,20200223,Yubao Wu,Daniel Schall,800,0.15974069235137256,0
323,Fast and Unified Local Search for Random Walk Based K-Nearest-Neighbor Query in Large Graphs,20200223,Yubao Wu,Xiang Wang,1306,0.11554054054054053,0
324,Neighborhood Based Fast Graph Search in Large Networks,20200224,Arijit Khan,Foteini Katsarou,866,0.15974069235137256,0
325,Neighborhood Based Fast Graph Search in Large Networks,20200224,Arijit Khan,Yuchen Li,1356,0.2073365231259968,0
326,Neighborhood Based Fast Graph Search in Large Networks,20200224,Arijit Khan,Jing Wang,960,0.12180451127819547,0
327,Neighborhood Based Fast Graph Search in Large Networks,20200224,Arijit Khan,Xin Huang,1315,0.12180451127819547,0
328,Neighborhood Based Fast Graph Search in Large Networks,20200224,Arijit Khan,Haohan Zhu,897,0.11861504307305325,0
329,Neighborhood Based Fast Graph Search in Large Networks,20200224,Arijit Khan,Tanmoy Chakraborty,1246,0.20177670577535006,0
330,Learning Semantic String Transformations from Examples,20200225,Rishabh Singh,Yuchen Li,1356,0.03880735353897094,0
331,Learning Semantic String Transformations from Examples,20200225,Rishabh Singh,Gheorghi Guzun,881,0.03880735353897094,0
332,Learning Semantic String Transformations from Examples,20200225,Rishabh Singh,Arian Bar,730,0.03880735353897094,0
333,Learning Semantic String Transformations from Examples,20200225,Rishabh Singh,Chuanfei Xu,786,0.037820512820512825,0
334,Learning Semantic String Transformations from Examples,20200225,Rishabh Singh,Marius Eich,1057,0.03880735353897094,0
335,Learning Semantic String Transformations from Examples,20200225,Rishabh Singh,Lisi Chen,1025,0.07631578947368423,0
336,"RDF-TX: A Fast, User-Friendly System for Querying the History of RDF Knowledge Bases",20200226,Shi Gao,Hoang Vu Nguyen,907,0.11554054054054053,0
337,"RDF-TX: A Fast, User-Friendly System for Querying the History of RDF Knowledge Bases",20200226,Shi Gao,Lu Chen,1029,0.19642857142857145,0
338,"RDF-TX: A Fast, User-Friendly System for Querying the History of RDF Knowledge Bases",20200226,Shi Gao,Efi Karra Taniskidou,830,0.19642857142857145,0
339,"RDF-TX: A Fast, User-Friendly System for Querying the History of RDF Knowledge Bases",20200226,Shi Gao,Dimitris Bilidas,816,0.15555555555555556,0
340,"RDF-TX: A Fast, User-Friendly System for Querying the History of RDF Knowledge Bases",20200226,Shi Gao,Ling Gu,1023,0.15555555555555556,0
341,"RDF-TX: A Fast, User-Friendly System for Querying the History of RDF Knowledge Bases",20200226,Shi Gao,Gunes Aluc,889,0.15555555555555556,0
342,Inves: Incremental Partitioning-Based Verification for Graph Similarity Search,20200227,Jongik Kim,Nikos Pelekis,1115,0.11861504307305325,0
343,Inves: Incremental Partitioning-Based Verification for Graph Similarity Search,20200227,Jongik Kim,Zhenjie Zhang,1379,0.15974069235137256,0
344,Inves: Incremental Partitioning-Based Verification for Graph Similarity Search,20200227,Jongik Kim,Xiang Ao,1305,0.11861504307305325,0
345,Inves: Incremental Partitioning-Based Verification for Graph Similarity Search,20200227,Jongik Kim,Lu Chen,1029,0.20177670577535006,0
346,Inves: Incremental Partitioning-Based Verification for Graph Similarity Search,20200227,Jongik Kim,Haohan Zhu,897,0.15974069235137256,0
347,Inves: Incremental Partitioning-Based Verification for Graph Similarity Search,20200227,Jongik Kim,Kasper Mullesgaard,985,0.15974069235137256,0
348,Local Graph Sparsification for Scalable Clustering,20200228,Venu Satuluri,Xin Huang,1315,0.11861504307305325,0
349,Local Graph Sparsification for Scalable Clustering,20200228,Venu Satuluri,Wenqing Lin,1299,0.11861504307305325,0
350,Local Graph Sparsification for Scalable Clustering,20200228,Venu Satuluri,Lu Chen,1029,0.11554054054054053,0
351,Local Graph Sparsification for Scalable Clustering,20200228,Venu Satuluri,Rong-Hua Li,1191,0.15974069235137256,0
352,Local Graph Sparsification for Scalable Clustering,20200228,Venu Satuluri,Mingjie Tang,1081,0.07832594463128473,0
353,Local Graph Sparsification for Scalable Clustering,20200228,Venu Satuluri,Aristides Gionis,732,0.15555555555555556,0
354,Querying Schemas With Access Restrictions,20200301,Michael Benedikt,Hoang Vu Nguyen,907,0.11554054054054053,0
355,Querying Schemas With Access Restrictions,20200301,Michael Benedikt,Yu Li,1348,0.15555555555555556,0
356,Querying Schemas With Access Restrictions,20200301,Michael Benedikt,Ling Gu,1023,0.11554054054054053,0
357,Querying Schemas With Access Restrictions,20200301,Michael Benedikt,Julia Stoyanovich,971,0.12191408436135236,0
358,Querying Schemas With Access Restrictions,20200301,Michael Benedikt,Mingjie Tang,1081,0.11861504307305325,0
359,Querying Schemas With Access Restrictions,20200301,Michael Benedikt,Henrietta Dombrovskaya,903,0.11554054054054053,0
360,Towards Energy-Efficient Database Cluster Design,20200302,Willis Lang,Jing Wang,960,0.11861504307305325,0
361,Towards Energy-Efficient Database Cluster Design,20200302,Willis Lang,Xiang Ao,1305,0.11554054054054053,0
362,Towards Energy-Efficient Database Cluster Design,20200302,Willis Lang,Kasper Mullesgaard,985,0.11554054054054053,0
363,Towards Energy-Efficient Database Cluster Design,20200302,Willis Lang,Daniel Schall,800,0.2889212116149019,0
364,Towards Energy-Efficient Database Cluster Design,20200302,Willis Lang,Sebastian Schelter,1203,0.15555555555555556,0
365,Towards Energy-Efficient Database Cluster Design,20200302,Willis Lang,Stratos Idreos,1234,0.12191408436135236,0
366,Query Optimization over Crowdsourced Data,20200303,Hyunjung Park,Cristian Consonni,789,0.12180451127819547,0
367,Query Optimization over Crowdsourced Data,20200303,Hyunjung Park,Zheng Li,1378,0.11861504307305325,0
368,Query Optimization over Crowdsourced Data,20200303,Hyunjung Park,Raphael Bonaque,1177,0.15974069235137256,0
369,Query Optimization over Crowdsourced Data,20200303,Hyunjung Park,Nicole Bidoit,1109,0.11861504307305325,0
370,Query Optimization over Crowdsourced Data,20200303,Hyunjung Park,Yu Li,1348,0.11861504307305325,0
371,Query Optimization over Crowdsourced Data,20200303,Hyunjung Park,Jennie Duggan,938,0.11861504307305325,0
372,Partial Results in Database Systems,20200304,Willis Lang,Raphael Bonaque,1177,0.2382352941176471,0
373,Partial Results in Database Systems,20200304,Willis Lang,Sudip Roy,723,0.19642857142857145,0
374,Partial Results in Database Systems,20200304,Willis Lang,Dimitris Bilidas,816,0.19642857142857145,0
375,Partial Results in Database Systems,20200304,Willis Lang,Yuyang Dong,1367,0.15555555555555556,0
376,Partial Results in Database Systems,20200304,Willis Lang,Souripriya Das,1220,0.15555555555555556,0
377,Partial Results in Database Systems,20200304,Willis Lang,James Wagner,250,0.15555555555555556,0
378,Automated Partitioning Design in Parallel Database Systems,20200305,Rimma Nehme,Peter Macko,1145,0.11554054054054053,0
379,Automated Partitioning Design in Parallel Database Systems,20200305,Rimma Nehme,Zhenjie Zhang,1379,0.11554054054054053,0
380,Automated Partitioning Design in Parallel Database Systems,20200305,Rimma Nehme,Ling Gu,1023,0.15555555555555556,0
381,Automated Partitioning Design in Parallel Database Systems,20200305,Rimma Nehme,Sebastian Schelter,1203,0.15555555555555556,0
382,Automated Partitioning Design in Parallel Database Systems,20200305,Rimma Nehme,Stratos Idreos,1234,0.1642327847507107,0
383,Automated Partitioning Design in Parallel Database Systems,20200305,Rimma Nehme,Konstantina Bereta,1000,0.15555555555555556,0
384,On Active Learning of Record Matching Packages,20200306,Arvind Arasu,Nicole Bidoit,1109,0.11554054054054053,0
385,On Active Learning of Record Matching Packages,20200306,Arvind Arasu,Arian Bar,730,0.15974069235137256,0
386,On Active Learning of Record Matching Packages,20200306,Arvind Arasu,Anupam Sanghi,728,0.11554054054054053,0
387,On Active Learning of Record Matching Packages,20200306,Arvind Arasu,Vasilis Efthymiou,1272,0.11554054054054053,0
388,On Active Learning of Record Matching Packages,20200306,Arvind Arasu,Haohan Zhu,897,0.11554054054054053,0
389,On Active Learning of Record Matching Packages,20200306,Arvind Arasu,Rong Zhang,1190,0.11554054054054053,0
390,Performance Guarantees for Distributed Reachability Queries,20200307,Wenfei Fan,Foteini Katsarou,866,0.11554054054054053,0
391,Performance Guarantees for Distributed Reachability Queries,20200307,Wenfei Fan,Xin Huang,1315,0.11861504307305325,0
392,Performance Guarantees for Distributed Reachability Queries,20200307,Wenfei Fan,Julian Shun,972,0.11554054054054053,0
393,Performance Guarantees for Distributed Reachability Queries,20200307,Wenfei Fan,Inah Jeon,922,0.20177670577535006,0
394,Performance Guarantees for Distributed Reachability Queries,20200307,Wenfei Fan,Petko Bakalov,1146,0.11554054054054053,0
395,Performance Guarantees for Distributed Reachability Queries,20200307,Wenfei Fan,Alexandros Efentakis,703,0.15555555555555556,0
396,SIEF: Efficiently Answering Distance Queries for Failure Prone Graphs,20200308,Yongrui Qin ,Xin Huang,1315,0.11861504307305325,0
397,SIEF: Efficiently Answering Distance Queries for Failure Prone Graphs,20200308,Yongrui Qin ,Wenqing Lin,1299,0.11861504307305325,0
398,SIEF: Efficiently Answering Distance Queries for Failure Prone Graphs,20200308,Yongrui Qin ,Nguyen Thanh Tam,1107,0.15555555555555556,0
399,SIEF: Efficiently Answering Distance Queries for Failure Prone Graphs,20200308,Yongrui Qin ,R. Uday Kiran,1165,0.15555555555555556,0
400,SIEF: Efficiently Answering Distance Queries for Failure Prone Graphs,20200308,Yongrui Qin ,El Kindi Rezig,831,0.11861504307305325,0
401,SIEF: Efficiently Answering Distance Queries for Failure Prone Graphs,20200308,Yongrui Qin ,Chen Luo,770,0.15555555555555556,0
402,A Parallel and Scalable Processor for JSON Data,20200309,Christina Pavlopoulou,Yu Li,1348,0.15555555555555556,0
403,A Parallel and Scalable Processor for JSON Data,20200309,Christina Pavlopoulou,Vijay Ingalalli,1279,0.19642857142857145,0
404,A Parallel and Scalable Processor for JSON Data,20200309,Christina Pavlopoulou,Pericles de Oliveira,1142,0.15974069235137256,0
405,A Parallel and Scalable Processor for JSON Data,20200309,Christina Pavlopoulou,El Kindi Rezig,831,0.20177670577535006,0
406,A Parallel and Scalable Processor for JSON Data,20200309,Christina Pavlopoulou,Per-Ake Larson,1140,0.20177670577535006,0
407,A Parallel and Scalable Processor for JSON Data,20200309,Christina Pavlopoulou,Wai Kit Wong,1286,0.15555555555555556,0
408,PODS: A New Model and Processing Algorithms for Uncertain Data Streams,20200310,Thanh T. L. Tran,Puya Memarzia,1159,0.15555555555555556,0
409,PODS: A New Model and Processing Algorithms for Uncertain Data Streams,20200310,Thanh T. L. Tran,Gunes Aluc,889,0.11554054054054053,0
410,PODS: A New Model and Processing Algorithms for Uncertain Data Streams,20200310,Thanh T. L. Tran,Pericles de Oliveira,1142,0.11861504307305325,0
411,PODS: A New Model and Processing Algorithms for Uncertain Data Streams,20200310,Thanh T. L. Tran,Mohammadreza Najafi,1093,0.11554054054054053,0
412,PODS: A New Model and Processing Algorithms for Uncertain Data Streams,20200310,Thanh T. L. Tran,Shiwen Cheng,1211,0.11554054054054053,0
413,PODS: A New Model and Processing Algorithms for Uncertain Data Streams,20200310,Thanh T. L. Tran,Matteo Interlandi,1063,0.11554054054054053,0
414,Keyword-aware Optimal Route Search,20200311,Xin Cao,Foteini Katsarou,866,0.11554054054054053,0
415,Keyword-aware Optimal Route Search,20200311,Xin Cao,Hoang Vu Nguyen,907,0.15555555555555556,0
416,Keyword-aware Optimal Route Search,20200311,Xin Cao,Christodoulos Efstathiades,780,0.11554054054054053,0
417,Keyword-aware Optimal Route Search,20200311,Xin Cao,Arko Provo Mukherjee,734,0.11554054054054053,0
418,Keyword-aware Optimal Route Search,20200311,Xin Cao,Victor Zakhary,1278,0.11554054054054053,0
419,Keyword-aware Optimal Route Search,20200311,Xin Cao,Jian Dai,948,0.11554054054054053,0
420,PerfXplain: Debugging MapReduce Job Performance,20200312,Nodira Khoussainova,Zheng Li,1378,0.11861504307305325,0
421,PerfXplain: Debugging MapReduce Job Performance,20200312,Nodira Khoussainova,Christina Pavlopoulou,779,0.15974069235137256,0
422,PerfXplain: Debugging MapReduce Job Performance,20200312,Nodira Khoussainova,Hugo Firth,915,0.11861504307305325,0
423,PerfXplain: Debugging MapReduce Job Performance,20200312,Nodira Khoussainova,Nicole Bidoit,1109,0.11861504307305325,0
424,PerfXplain: Debugging MapReduce Job Performance,20200312,Nodira Khoussainova,Yu Li,1348,0.11861504307305325,0
425,PerfXplain: Debugging MapReduce Job Performance,20200312,Nodira Khoussainova,Vasilis Samoladas,1273,0.15974069235137256,0
426,RQL: Retrospective Computations over Snapshot Sets,20200313,Nikos Tsikoudis,Foteini Katsarou,866,0.07631578947368423,0
427,RQL: Retrospective Computations over Snapshot Sets,20200313,Nikos Tsikoudis,Peter Macko,1145,0.11554054054054053,0
428,RQL: Retrospective Computations over Snapshot Sets,20200313,Nikos Tsikoudis,Ahmed Eldawy,692,0.11554054054054053,0
429,RQL: Retrospective Computations over Snapshot Sets,20200313,Nikos Tsikoudis,Jinbao Wang,959,0.11554054054054053,0
430,RQL: Retrospective Computations over Snapshot Sets,20200313,Nikos Tsikoudis,Lu Chen,1029,0.11554054054054053,0
431,RQL: Retrospective Computations over Snapshot Sets,20200313,Nikos Tsikoudis,Mingjie Tang,1081,0.07832594463128473,0
432,Ranking with Uncertain Scoring Functions: Semantics and Sensitivity Measures,20200314,Mohamed A. Soliman,Hoang Vu Nguyen,907,0.15555555555555556,0
433,Ranking with Uncertain Scoring Functions: Semantics and Sensitivity Measures,20200314,Mohamed A. Soliman,Arian Bar,730,0.11861504307305325,0
434,Ranking with Uncertain Scoring Functions: Semantics and Sensitivity Measures,20200314,Mohamed A. Soliman,Lei Chen,1016,0.11554054054054053,0
435,Ranking with Uncertain Scoring Functions: Semantics and Sensitivity Measures,20200314,Mohamed A. Soliman,Julia Stoyanovich,971,0.12191408436135236,0
436,Ranking with Uncertain Scoring Functions: Semantics and Sensitivity Measures,20200314,Mohamed A. Soliman,Marius Eich,1057,0.11861504307305325,0
