,submitter_title,date,submitter_name,reviewer_name,reviewer_orcid,sim,count
251,Storing and Analyzing Historical Graph Data at Scale,20200211,Udayan Khurana,Wenqing Lin,1299,0.1497326203208556,0
252,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Efi Karra Taniskidou,830,0.11561025654927752,3
253,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Nguyen Thanh Tam,1107,0.10939676804221024,0
254,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Hongzhi Yin,911,0.0907397526049338,3
255,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Sumeet Bajaj,1239,0.09385054955481527,2
256,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Houtan Shirani-Mehr,912,0.09595959595959597,3
257,Sequenced Route Query with Semantic Hierarchy,20200212,Yuya Sasaki,Phokion G. Kolaitis,1151,0.09595959595959597,3
258,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Efi Karra Taniskidou,830,0.1544117647058824,3
259,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Nguyen Thanh Tam,1107,0.14962121212121215,0
260,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Haopeng Zhang,898,0.12553877175523953,1
261,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Kaiqi Zhao,981,0.11036710720557386,1
262,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Guanfeng Liu,887,0.13357843137254904,0
263,Modeling and Exploiting Goal and Action Associations for Recommendations,20200213,Dimitra Papadimitriou,Aditya Parameswaran,689,0.12878787878787884,0
264,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Stephan Ewen,1230,0.11036710720557386,0
265,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Ling Gu,1023,0.18205128205128204,2
266,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Abdallah Arioua,682,0.09258956150821482,0
267,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Nilesh Dalvi,1116,0.09258956150821482,1
268,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Wai Kit Wong,1286,0.10692305767690767,0
269,Discovering Correlations in Annotated Databases,20200214,Xuebin He,Zaiben Chen,1370,0.09212991545641416,2
270,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Stephan Ewen,1230,0.19127399843654566,0
271,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Gregory Buehrer,885,0.1872812945967288,0
272,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Dimitris Bilidas,816,0.1708615839133525,3
273,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Yoshitaka Yamamoto,1347,0.1708615839133525,0
274,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,David Broneske,803,0.2454700388657449,0
275,Efficient and scalable trie-based algorithms for computing set containment relations,20200215,Yongming Luo,Xiaoyong Chai,1312,0.19127399843654566,0
276,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Kai Zheng,980,0.1790851664107577,1
277,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Xin Cao,1314,0.1752631477532739,2
278,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Rene R Veloso,1181,0.2365475524059035,3
279,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Jinsoo Lee,962,0.2365475524059035,3
280,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,James Cheng,929,0.2645325127659933,0
281,Reachability Queries on Large Dynamic Graphs: A Total Order Approach,20200216,Andy Diwen Zhu,Xin Huang,1315,0.2960304974919798,1
282,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Yun Chi,1361,0.12878787878787884,0
283,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Kai Ren,978,0.17150866755675093,0
284,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Chuan Lei,785,0.13115647503667247,3
285,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,George A. Vouros,874,0.12878787878787884,2
286,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Nurzhan Bakibayev,1120,0.12878787878787884,0
287,Opportunistic Physical Design for Big Data Analytics,20200217, Jeff LeFevre,Aggeliki Dimitriou,690,0.12693907690254358,2
288,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Zsolt Istv?n,1386,0.12693907690254358,3
289,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Dimitris Bilidas,816,0.12878787878787884,3
290,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Meihui Zhang,1067,0.13115647503667247,2
291,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Jennie Duggan ,939,0.12878787878787884,2
292,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Ioannis Alagiannis,923,0.1532820663448436,3
293,Discovering Order Dependencies through Order Compatibility,20200218,Cristian Consonni,Karin Murthy,983,0.10840167498104596,1
294,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Pablo Barrio,1127,0.13017317878514664,1
295,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Hongzhi Yin,911,0.14265616458263763,3
296,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Shiming Zhang,1210,0.13394201595676872,3
297,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Manoj K Agarwal,1046,0.1253101736972705,1
298,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Shi Gao,1207,0.12907874645525455,1
299,Comparative Analysis of Content-based Personalized Microblog Recommendations [Experiments and Analysis],20200219,Efi Karra Taniskidou,Yang Wu,1324,0.1241249316661101,1
